Time	ms	Pane1-EM102A_flow	Pane1-EM102A_power	Pane1-EM102A_retTemp	Pane1-EM102A_suppTemp	Pane1-PT102A1_pv	Pane1-PT102A2_pv
45357.083333333335759	0	5,856.2458713	12,477.6772235	11.5124441	5.2172115	3.85748	5.66514
45357.090277777781012	0	5,990.4312011	12,635.5141065	11.4937684	5.184185	3.84773	5.6863099
45357.097222222218988	0	6,068.4364429	12,671.2344005	11.4694604	5.2137787	3.87181	5.67037
45357.104166666664241	0	6,023.6674244	12,341.9928335	11.4732019	5.2371384	3.87506	5.6663
45357.111111111109494	0	6,045.2608225	12,136.5591935	11.4890823	5.2488972	3.86566	5.6654401
45357.118055555554747	0	6,009.9416429	12,293.403112	11.4841396	5.2446946	3.8693	5.6577001
45357.125	0	6,020.7757667	12,283.3604415	11.4686454	5.2209213	3.86245	5.66139
45357.131944444445253	0	6,039.1574582	12,264.8058285	11.4689822	5.2426215	3.86575	5.64759
45357.138888888890506	0	5,957.3242843	12,402.204071	11.4741344	5.2112665	3.85434	5.66376
45357.145833333335759	0	6,007.3593407	12,428.5850575	11.4505473	5.1701938	3.84074	5.68749
45357.152777777781012	0	5,976.1551368	12,403.851926	11.4093137	5.1838802	3.85344	5.68199
45357.159722222218988	0	5,894.7428782	12,398.2174735	11.3862283	5.1931095	3.86244	5.68383
45357.166666666664241	0	5,939.3933054	12,119.446993	11.3705932	5.1982527	3.86869	5.6853201
45357.173611111109494	0	5,968.9069387	12,006.46371	11.3626178	5.1939949	3.86295	5.6868301
45357.180555555554747	0	5,970.914512	12,406.3601635	11.3545489	5.1923521	3.8657	5.68742
45357.1875	0	5,983.3431981	12,359.669823	11.3646316	5.2077544	3.87591	5.68738
45357.194444444445253	0	5,985.106748	12,089.831694	11.3874173	5.2315956	3.8799	5.6755399
45357.201388888890506	0	5,995.1767631	12,058.970416	11.3673511	5.2144135	3.87797	5.6739399
45357.208333333335759	0	5,908.1166456	12,092.416527	11.3430404	5.202507	3.87358	5.67875
45357.215277777781012	0	5,971.8784032	12,005.4159485	11.3188095	5.2201256	3.87972	5.6692301
45357.222222222218988	0	6,062.3453322	11,997.511092	11.2954755	5.2129615	3.8744901	5.67611
45357.229166666664241	0	6,006.4051982	12,050.641601	11.2857038	5.2256005	3.8782501	5.66965
45357.236111111109494	0	6,003.0679152	12,048.898817	11.2636995	5.2044827	3.87451	5.67468
45357.243055555554747	0	6,035.2311596	12,052.9052735	11.2511844	5.1915298	3.8693	5.68568
45357.25	0	6,074.4216013	12,035.29244	11.2638153	5.2234661	3.88082	5.67573
45357.256944444445253	0	5,952.0327953	11,897.196685	11.2842645	5.2167509	3.8756	5.68053
45357.263888888890506	0	5,948.4346535	11,981.306888	11.2849881	5.2028716	3.87733	5.67942
45357.270833333335759	0	6,008.8184621	12,104.9920795	11.2831968	5.201515	3.88336	5.68264
45357.277777777781012	0	5,954.6572197	12,002.4684755	11.2885576	5.2139286	3.87851	5.68428
45357.284722222218988	0	6,048.6882349	12,038.545638	11.2954648	5.2367872	3.88748	5.66395
45357.291666666664241	0	6,112.6302147	12,197.4238965	11.3081802	5.2369448	3.88177	5.66152
45357.298611111109494	0	6,045.9613698	12,214.6402815	11.3131895	5.2515422	3.88283	5.65371
45357.305555555554747	0	6,145.2020361	12,170.394689	11.3262169	5.2682786	3.89589	5.6429201
45357.3125	0	6,168.4722632	12,461.440561	11.3523508	5.1667877	3.9074001	5.63835
45357.319444444445253	0	6,105.632278	12,941.6445475	11.3812892	5.0285735	3.9227401	5.62603
45357.326388888890506	0	6,057.5177464	13,076.966757	11.4162245	4.9977599	3.9119	5.6222201
45357.333333333335759	0	6,062.9788084	13,277.8732915	11.4582127	5.0037084	3.9061699	5.61813
45357.340277777781012	0	6,106.5901366	13,404.1674565	11.5187685	5.0031976	3.9037399	5.61259
45357.347222222218988	0	6,140.5416625	13,278.396943	11.5741942	5.0049935	3.9062	5.61592
45357.354166666664241	0	6,115.3583669	13,261.440707	11.6027232	5.0147124	3.90849	5.6158
45357.361111111109494	0	6,069.0753347	13,206.8944435	11.6309833	5.0059663	3.89744	5.61226
45357.368055555554747	0	6,055.4081252	13,298.916884	11.6606713	5.0044487	3.8906399	5.60835
45357.375	0	6,110.8817534	13,605.59015	11.6929424	5.0140865	3.90332	5.6019701
45357.381944444445253	0	6,110.9558743	13,680.764967	11.7222533	5.028309	3.9043701	5.6091101
45357.388888888890506	0	6,146.8581004	13,650.1784615	11.7439305	5.0450998	3.8998301	5.60656
45357.395833333335759	0	6,156.5332079	13,589.7506475	11.7771215	5.0467504	3.89637	5.6063
45357.402777777781012	0	6,100.0767286	13,543.0175115	11.8133236	5.0407769	3.8894	5.6117001
45357.409722222218988	0	6,124.315476	13,633.6541035	11.8459997	5.0614578	3.89314	5.6003501
45357.416666666664241	0	6,059.3701342	13,678.972411	11.8785061	5.0664173	3.89257	5.5977
45357.423611111109494	0	6,045.3500369	13,709.9051545	11.9052956	5.0630099	3.8821	5.59969
45357.430555555554747	0	6,093.5389699	13,831.241597	11.9265085	5.0781928	3.88415	5.58802
45357.4375	0	6,051.0209765	13,799.5986995	11.9452451	5.0646978	3.8826	5.5862001
45357.444444444445253	0	6,090.9952761	13,921.5014845	11.9586859	5.0627091	3.87798	5.59041
45357.451388888890506	0	6,092.3862137	13,911.3183785	11.975366	5.085886	3.88229	5.58255
45357.458333333335759	0	6,130.8168483	14,062.160845	11.9941465	5.073773	3.88118	5.5922201
45357.465277777781012	0	6,164.285525	14,161.3139245	12.001943	5.0711784	3.90715	5.6266601
45357.472222222218988	0	6,097.2264259	13,997.963098	11.9981401	5.0715981	3.96218	5.6655901
45357.479166666664241	0	6,050.5782521	13,927.003191	12.0011147	5.0557427	3.98836	5.70231
45357.486111111109494	0	6,024.7196584	13,864.425571	12.0126319	5.0695344	4.00769	5.72879
45357.493055555554747	0	6,102.2201273	14,023.954411	12.0222093	5.088531	4.0342199	5.7396201
45357.5	0	6,091.8945996	14,038.189468	12.0330525	5.0800339	4.0442799	5.7509501
45357.506944444445253	0	6,034.2712472	13,910.7703745	12.0500263	5.0944716	4.0435799	5.75106
45357.513888888890506	0	6,083.0282174	14,033.001889	12.0577805	5.0973839	4.04155	5.7452399
45357.520833333335759	0	6,053.4704099	14,011.7516575	12.0674902	5.0837069	4.03799	5.7511399
45357.527777777781012	0	6,089.0706447	14,087.0654035	12.0848795	5.1046241	4.04564	5.7517
45357.534722222218988	0	6,198.34594	14,323.28532	12.0747675	5.1025473	4.05359	5.74791
45357.541666666664241	0	6,194.4365256	14,357.4315735	12.0883995	5.0951061	4.05193	5.75297
45357.548611111109494	0	6,176.6262744	14,357.683027	12.1403121	5.1270223	4.05317	5.75327
45357.555555555554747	0	6,105.8386697	14,248.9891735	12.1729203	5.1311866	4.04889	5.751
45357.5625	0	6,021.6469095	14,119.4179595	12.1871433	5.112506	4.04046	5.74645
45357.569444444445253	0	6,049.1026515	14,188.981549	12.1917042	5.1148724	4.04089	5.74108
45357.576388888890506	0	6,059.6978366	14,199.6772385	12.1925283	5.1225207	4.0466999	5.74775
45357.583333333335759	0	6,116.2556323	14,288.891024	12.1901162	5.1403572	4.0430799	5.75052
45357.590277777781012	0	6,113.4946683	14,248.4504185	12.1963249	5.1636673	4.04306	5.7463201
45357.597222222218988	0	6,062.0276589	14,161.988477	12.2203757	5.171579	4.04617	5.7469401
45357.604166666664241	0	6,175.124795	14,431.9786005	12.250813	5.1981415	4.0463899	5.75155
45357.611111111109494	0	6,281.8544335	14,694.681321	12.2911981	5.233897	4.0539899	5.74542
45357.618055555554747	0	6,132.5736403	14,395.503889	12.3343002	5.2531284	4.0607199	5.74049
45357.625	0	6,060.0758397	14,243.4322575	12.3602713	5.263636	4.05634	5.74676
45357.631944444445253	0	6,097.4238133	14,326.8234805	12.3859892	5.2873077	4.05692	5.7442199
45357.638888888890506	0	6,116.6972801	14,416.766304	12.4206632	5.3058117	4.06274	5.7407799
45357.645833333335759	0	6,119.0642627	14,477.64676	12.4512845	5.3093335	4.05935	5.7484099
45357.652777777781012	0	6,101.4608521	14,460.677241	12.4864751	5.333081	4.05683	5.7437299
45357.659722222218988	0	6,128.4313794	14,557.6809215	12.5346629	5.3686464	4.06079	5.73347
45357.666666666664241	0	6,152.9657886	14,672.081064	12.5726528	5.3728587	4.05597	5.7324601
45357.673611111109494	0	6,036.9304493	14,448.4119905	12.6009947	5.3747182	4.04572	5.73908
45357.680555555554747	0	6,058.1300392	14,553.995459	12.6396435	5.3870675	4.04562	5.73711
45357.6875	0	6,214.379951	14,989.140894	12.6762993	5.398469	4.0476399	5.73202
45357.694444444445253	0	6,136.4084959	14,844.4853305	12.6983598	5.4029021	4.03942	5.73409
45357.701388888890506	0	6,030.5458838	14,584.4649055	12.7107686	5.4107763	4.03611	5.73294
45357.708333333335759	0	6,021.1235621	14,572.4686665	12.7205056	5.4120248	4.04004	5.73221
45357.715277777781012	0	6,040.9060598	14,652.2093515	12.7369574	5.4152115	4.03438	5.7362599
45357.722222222218988	0	6,036.678257	14,636.694004	12.758549	5.4454478	4.03295	5.7353199
45357.729166666664241	0	6,053.4211405	14,679.458686	12.7688689	5.4545374	4.0314399	5.72069
45357.736111111109494	0	6,052.5598341	14,734.2603745	12.7779212	5.4307879	4.00861	5.71592
45357.743055555554747	0	6,072.4677391	14,788.643163	12.7733035	5.4268804	3.99929	5.72538
45357.75	0	6,097.1947238	14,823.97408	12.7096796	5.3769523	4.01243	5.73041
45357.756944444445253	0	6,116.3814183	14,933.591736	12.6610655	5.2928526	4.0119299	5.74008
45357.763888888890506	0	6,139.2203636	15,006.599158	12.6599441	5.2864469	4.0102199	5.7437699
45357.770833333335759	0	6,144.4710276	15,031.343016	12.6196869	5.2426556	4.01102	5.74229
45357.777777777781012	0	6,018.9596507	14,827.5038145	12.5794395	5.1474849	3.99934	5.74401
45357.784722222218988	0	5,965.3968968	14,746.0927985	12.5498765	5.0921263	3.99538	5.7376301
45357.791666666664241	0	5,955.706504	14,761.498342	12.5136565	5.0416553	3.98448	5.74651
45357.798611111109494	0	5,934.1358695	14,678.9003175	12.4668513	5.0060355	3.9772	5.76081
45357.805555555554747	0	5,941.1510057	14,611.5564085	12.4141159	4.993054	3.98163	5.76644
45357.8125	0	5,923.8321019	14,481.287732	12.3661169	4.9935514	3.979	5.7712901
45357.819444444445253	0	5,949.7963894	14,448.68971	12.3134387	4.9880664	3.98236	5.7719501
45357.826388888890506	0	5,968.0648878	14,389.60761	12.2515686	4.9797025	3.9860501	5.7744901
45357.833333333335759	0	5,957.3788866	14,243.706325	12.190361	4.9778329	3.99108	5.7778501
45357.840277777781012	0	5,972.1633496	14,164.586625	12.1373607	4.9815133	3.9936299	5.7808101
45357.847222222218988	0	5,960.2393359	14,021.87463	12.0906924	4.9937056	4.0086	5.7775901
45357.854166666664241	0	5,942.9531369	13,944.6680465	12.0526706	4.9740914	4.00566	5.7884199
45357.861111111109494	0	6,001.3061472	14,008.596971	12.0232605	4.9804929	3.99985	5.7849899
45357.868055555554747	0	6,063.1263477	14,091.0934575	11.9767772	4.9655754	4.00178	5.78245
45357.875	0	6,036.2635766	13,980.205256	11.94396	4.9570746	4.0008	5.7892299
45357.881944444445253	0	6,061.2082274	13,958.7395605	11.9187373	4.9698218	4.01316	5.78601
45357.888888888890506	0	6,070.3055738	13,952.899547	11.8853003	4.9506535	4.01264	5.7983801
45357.895833333335759	0	5,998.6981835	13,722.6943095	11.858133	4.9583897	4.0088	5.80024
45357.902777777781012	0	5,940.1320433	13,295.937313	11.8340747	5.0786943	4.00829	5.80176
45357.909722222218988	0	5,988.494929	13,016.7519405	11.8098966	5.2454256	4.0024801	5.81013
45357.916666666664241	0	6,007.6035862	12,904.2926725	11.7823336	5.2865236	4.01158	5.7974
45357.923611111109494	0	5,991.6638865	12,860.1738995	11.7642726	5.2761634	4.01111	5.8013699
45357.930555555554747	0	5,955.0516943	12,721.381128	11.7482496	5.2820974	4.0085899	5.8017
45357.9375	0	5,946.4880541	12,648.9439655	11.734147	5.2921652	4.01658	5.7981502
45357.944444444445253	0	6,033.0634618	12,884.0660095	11.7245824	5.2831709	4.01383	5.8025701
45357.951388888890506	0	5,998.0091891	12,734.0912255	11.70804	5.2930408	4.01848	5.79214
45357.958333333335759	0	5,915.0878365	12,553.8435425	11.6907372	5.2749933	4.01609	5.80829
45357.965277777781012	0	5,967.0686475	12,727.6315145	11.6765386	5.2408827	4.00539	5.83845
45357.972222222218988	0	6,023.5472023	12,894.1437345	11.6787987	5.2545756	4.01658	5.8347999
45357.979166666664241	0	6,050.2773438	12,919.830974	11.672939	5.2707813	4.02403	5.82439
45357.986111111109494	0	6,073.2056937	12,889.5355245	11.6471122	5.2752265	4.03398	5.82042
45357.993055555554747	0	5,981.0343458	12,720.3596145	11.6411941	5.2748778	4.03701	5.81644
45358	0	5,932.328447	12,553.58376	11.6376793	5.2680741	4.03168	5.82125
45358.006944444445253	0	6,053.8358323	12,653.573005	11.6339023	5.2819179	4.03965	5.8182501
45358.013888888890506	0	5,975.1681445	12,554.842108	11.6514992	5.2807711	4.03349	5.82119
45358.020833333335759	0	5,850.6312794	12,412.771781	11.6536939	5.2851881	4.02827	5.81681
45358.027777777781012	0	5,950.8708789	12,623.8339345	11.6299051	5.2711639	4.03196	5.81288
45358.034722222218988	0	5,988.6448999	12,691.674222	11.6138172	5.2695199	4.0307	5.81724
45358.041666666664241	0	6,007.083157	12,558.8146085	11.6085606	5.3018205	4.03895	5.80903
45358.048611111109494	0	6,032.7138671	12,660.3627235	11.6207294	5.2920444	4.03825	5.8139
45358.055555555554747	0	6,006.5188645	12,625.9906195	11.6274793	5.2874722	4.0309	5.81215
45358.0625	0	5,954.6673169	12,641.22505	11.6397733	5.2868365	4.02651	5.80924
45358.069444444445253	0	5,932.2506959	12,590.6770525	11.6658434	5.2781313	4.02106	5.8142199
45358.076388888890506	0	5,983.9023071	12,545.8099825	11.6752997	5.2913561	4.02224	5.8044299
45358.083333333335759	0	5,964.4089306	12,738.532611	11.6769121	5.2726311	4.01748	5.8093499
45358.090277777781012	0	5,970.0675096	12,812.363075	11.6708703	5.2709942	4.01985	5.81143
45358.097222222218988	0	6,084.611284	12,941.6635575	11.6611049	5.276726	4.02497	5.8093001
45358.104166666664241	0	6,066.1615719	12,846.7385015	11.6683352	5.2693329	4.0192599	5.81686
45358.111111111109494	0	5,978.2851562	12,617.819603	11.664047	5.2838936	4.02139	5.80761
45358.118055555554747	0	5,974.2905884	12,632.5618275	11.6466291	5.2671988	4.01697	5.8124
45358.125	0	6,011.0709155	12,631.891165	11.6301665	5.2445677	4.01145	5.8251
45358.131944444445253	0	6,038.6937819	12,644.656763	11.6159559	5.242714	4.01586	5.82513
45358.138888888890506	0	5,995.9243018	12,702.558676	11.6061268	5.2438773	4.01808	5.82542
45358.145833333335759	0	6,054.41104	12,610.7076785	11.5955616	5.2636206	4.02781	5.81198
45358.152777777781012	0	6,079.900835	12,543.8438995	11.5964065	5.2693939	4.02271	5.8113699
45358.159722222218988	0	6,043.834585	12,625.2865155	11.5923566	5.2726593	4.01476	5.8124599
45358.166666666664241	0	6,054.1970654	12,618.1568105	11.5777523	5.2806243	4.0263399	5.80238
45358.173611111109494	0	5,936.569231	12,472.9132305	11.582427	5.2580694	4.0189399	5.80898
45358.180555555554747	0	5,925.1045214	12,361.1737395	11.5768464	5.2665606	4.0172	5.80564
45358.1875	0	5,949.7307864	12,249.704703	11.5544835	5.2546144	4.01924	5.8084101
45358.194444444445253	0	5,916.7082888	12,185.3590555	11.5327557	5.2349742	4.0148701	5.81581
45358.201388888890506	0	5,996.2627784	12,361.9154565	11.5160343	5.2563181	4.0280001	5.8101999
45358.208333333335759	0	6,086.3652028	12,501.228894	11.5020387	5.2426482	4.02093	5.8207299
45358.215277777781012	0	5,974.7611035	12,327.5692905	11.4918865	5.2494276	4.02247	5.8232501
45358.222222222218988	0	5,975.2075881	12,360.1397685	11.4846542	5.2550082	4.031	5.8165401
45358.229166666664241	0	5,994.6812603	12,356.2894075	11.478169	5.24697	4.02463	5.81921
45358.236111111109494	0	5,910.3151712	12,094.5794685	11.4694213	5.2630377	4.03264	5.8118901
45358.243055555554747	0	5,937.9165991	12,265.6733485	11.4611891	5.2554384	4.02476	5.8185301
45358.25	0	5,945.1464136	12,318.315052	11.4574636	5.2556871	4.02083	5.81723
45358.256944444445253	0	5,962.2777294	12,283.6464115	11.4586104	5.2675706	4.03313	5.81016
45358.263888888890506	0	5,995.7884815	12,385.042801	11.4579779	5.2501211	4.02768	5.81796
45358.270833333335759	0	5,956.5413405	12,282.923313	11.457268	5.2604752	4.03472	5.81044
45358.277777777781012	0	5,982.0946607	12,277.644025	11.4633195	5.2645249	4.03846	5.80979
45358.284722222218988	0	6,031.7879249	12,248.1355255	11.4671575	5.2739765	4.0366	5.80743
45358.291666666664241	0	6,067.9085718	12,274.4797215	11.4684932	5.2948643	4.04401	5.79752
45358.298611111109494	0	6,124.6043826	12,495.992105	11.4689977	5.292875	4.0463499	5.7933101
45358.305555555554747	0	6,101.6390455	12,556.19918	11.4779841	5.3152426	4.05628	5.7805301
45358.3125	0	6,098.0617968	12,630.187615	11.5082936	5.3392895	4.06829	5.7783199
45358.319444444445253	0	6,167.7482471	12,366.59108	11.5408914	5.353275	4.0715	5.7730301
45358.326388888890506	0	6,203.4272659	12,415.439226	11.5874394	5.3628693	4.07287	5.7598301
45358.333333333335759	0	6,105.7881203	12,798.0843695	11.6413466	5.3170898	4.06888	5.75917
45358.340277777781012	0	6,051.1900733	13,232.625421	11.68186	5.171578	4.06513	5.75848
45358.347222222218988	0	6,078.9487284	13,557.8029255	11.7282746	5.0520154	4.06799	5.75536
45358.354166666664241	0	6,075.355403	13,486.2991975	11.7584112	5.0431793	4.06587	5.76214
45358.361111111109494	0	6,108.1776684	13,516.231469	11.7849851	5.0588486	4.0645	5.7627
45358.368055555554747	0	6,118.9154687	13,613.062093	11.8212904	5.0761779	4.07275	5.75936
45358.375	0	6,112.9882932	13,709.006106	11.8705857	5.0774214	4.06971	5.75921
